,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
164,0.17216936590416254,0.3946841930989332,0.9363690144766147,0.8630766019620121,0.9982805221881281,0.995930411080889
165,0.16831462718569842,0.3947864922524113,0.9374043012249443,0.8618242538092257,0.9983487833224048,0.9961453692292522
166,0.16997897481189017,0.3878145907162993,0.9373956013363028,0.8624504278856189,0.9983179707195567,0.9961840371884061
167,0.1711938342078506,0.41158779759474945,0.9370302060133631,0.8545884644820149,0.9982853177370217,0.9960790346076609
168,0.16574740580623162,0.38721632719524735,0.9389267817371938,0.8638767132818479,0.9983882274666485,0.9960474768287146
169,0.1638433655672128,0.4154392092643949,0.9395879732739421,0.8565365616085716,0.9984334106429675,0.9960024840778464
170,0.16618597801341178,0.42457791891778746,0.938543986636971,0.8474918249495582,0.9983813554335573,0.9960796601505574
171,0.1689048754204049,0.38144856332230087,0.9382916898663697,0.8657900229597162,0.9982929250993856,0.9960523447865726
172,0.1713099670713891,0.3936460929205579,0.9365691119153675,0.8595978570931608,0.998260350968489,0.9961560309780124
173,0.16686357403767235,0.40999480514242065,0.9384743875278396,0.8543797397898838,0.9983585683102507,0.9959693151025414
174,0.16452801826155658,0.4140193301770423,0.9397793708240535,0.857441035274473,0.9984045609663568,0.9961214618839276
175,0.16561425938938146,0.40454269425916295,0.9390311804008908,0.8570235858902108,0.9983616033278767,0.996109944577612
176,0.16648355206563317,0.3956246801465291,0.938135091870824,0.8628330898211926,0.9983495571743681,0.9960841641071736
177,0.162076125123419,0.40429570023469513,0.9406058602449888,0.8597370068879149,0.998432717407762,0.9960466659080102
178,0.16770185161719975,0.40292959605150913,0.9383003897550112,0.8577889097613581,0.9983270657122374,0.9960466060269035
179,0.1643664572235606,0.40101671637244185,0.9400316675946548,0.858867320670702,0.9983998113945094,0.996079520343081
180,0.1637148250258776,0.39084937217462545,0.9397793708240535,0.8610241424893899,0.9984049027673213,0.9959869914623362
181,0.16568850990888953,0.38535554271914585,0.9391616787305123,0.8631461768593891,0.9983459723504482,0.9960608867526055
182,0.16648636273064268,0.40465338148284496,0.9383177895322939,0.8571975231336534,0.998340915517791,0.9960480448054682
183,0.16366961218164358,0.3873295805605636,0.9395531737193764,0.8630418145133236,0.9984042272809207,0.996148896856807
184,0.16475554021992772,0.38627066998460136,0.9392138780623608,0.8627635149238155,0.9983634914979367,0.9961765124642874
185,0.16324397948818253,0.4073807416802201,0.9401012667037862,0.8584150838377513,0.9984265893214996,0.9959823391559236
186,0.16435437654333981,0.40394277569898096,0.9394400751670379,0.858589021081194,0.9984065037633343,0.9961106265481405
187,0.16642202631838776,0.41388059330759935,0.9392138780623608,0.8554581506992277,0.998359783068312,0.9961841810061155
188,0.16247436658790715,0.39223720948861734,0.9399707683741648,0.8650246990885688,0.9984154541202888,0.9961338602368822
189,0.1636167462177747,0.40426170589042093,0.9407015590200446,0.857371460377096,0.9984075351178111,0.9962226219138149
190,0.16138789809175794,0.3976970542011679,0.9411104537861915,0.8635636262436512,0.9984591888805208,0.9960028423039031
191,0.16304670357248033,0.37985253382129175,0.9397271714922049,0.8654769359215195,0.9984315647185737,0.995963259608128
192,0.1601809435021298,0.3963514687670622,0.940466662026726,0.8604327558616851,0.9984559984714706,0.9960239066146032
193,0.16173100140567423,0.39457832937465737,0.9409625556792873,0.8649203367425033,0.9984509748148559,0.9959889815747615
194,0.16148404065545732,0.37996671390326997,0.9411452533407573,0.8665901342795519,0.9984419858242651,0.9960892979454484
195,0.15945012387289617,0.3999888523026756,0.9422588390868597,0.860154456272177,0.9984349887940892,0.9960092605385384
196,0.16364064506333578,0.37710649532840046,0.940710258908686,0.8685730188547972,0.9983989582615036,0.9960416060144855
197,0.15902222654790876,0.4187215834357971,0.9419195434298441,0.8580672093508662,0.9984541762611232,0.9960013388491797
198,0.1613956334826487,0.4053945504403019,0.9412931514476615,0.8603631809643081,0.9984496573443622,0.9959621166290731
199,0.16216258095302774,0.4073686737254669,0.9406319599109132,0.8575453976205385,0.9984273739140198,0.9958316406202287
200,0.1594915589376896,0.3995900331809601,0.941119153674833,0.8609545675920128,0.9984693636460655,0.995998804946413
201,0.15801567695780278,0.3976681467666029,0.9422936386414253,0.8687817435469283,0.998509585306955,0.995901825230285
202,0.1603356308773061,0.4023846834867177,0.9411452533407573,0.8614068044249634,0.9984673583598607,0.9959610242577888
203,0.15905370106463854,0.39256997128970345,0.9402752644766147,0.8659291727544702,0.9984820017549466,0.9960011845073663
204,0.1577412923258917,0.3936987866471107,0.94146714922049,0.8655465108188966,0.9985264013743124,0.9960087733674141
205,0.15849965211828843,0.3828015265802592,0.9422327394209354,0.8651638488833229,0.9985260378533343,0.9960350991292374
206,0.15881780078538546,0.4111128121863312,0.9417629454342984,0.8586238085298824,0.9984716080969868,0.9959058739830344
207,0.16058837886632607,0.39797535725953687,0.94116265311804,0.8637027760384054,0.998466425184436,0.99599430817519
208,0.15992763719007538,0.39169513917109106,0.9415367483296214,0.8669380087664371,0.9984863342944711,0.995865465642934
209,0.16090512774106727,0.3973866480516162,0.9414584493318485,0.8645376748069297,0.9984457655058167,0.9958809391877135
210,0.15634469102062298,0.4051829050153397,0.9420587416481069,0.8598065817852919,0.9985249221047928,0.9957624445903773
211,0.15654627779111782,0.4089899938578983,0.9421718402004454,0.8582063591456203,0.998501763848835,0.9958124217964297
212,0.15809010793455489,0.399982050884446,0.942511135857461,0.8619634036039797,0.9985066271680869,0.9959181676317298
213,0.1603257510769276,0.3872442008528035,0.9416411469933185,0.8682251443679121,0.9984514837433812,0.9960672165837394
214,0.15777085636309962,0.40552998911387533,0.942511135857461,0.8616851040144716,0.9985098835091506,0.9960056162418199
215,0.1564979806064046,0.4047847665197621,0.9432332266146993,0.8600848813748,0.9985207234100604,0.995880399492691
